,user_id,name,username,followers_count,following_count,non_irony,not_hate,not_offensive,avg_dense_model_score,avg_lstm_score,not_real,scaled_non_irony,scaled_not_hate,scaled_not_offensive,scaled_avg_dense_model_score,scaled_avg_lstm_score,scaled_not_real,cluster,scores_summed
284,1603470469608374272,Congressman Nathaniel Moran,RepNateMoran,456,175,0.6738,0.9456,0.8881,0.6246036203333335,0.5315980586666665,0.8941,-0.614085020394247,-1.0843992558774735,0.23817669398924896,0.1221494816205344,1.9593005989999677,-2.9971667102051334,0,-2.3760242118671036
285,442824717,Rep. Richard Neal,RepRichardNeal,41439,105,0.7039,0.978,0.9225,0.550866298,0.4907344567,0.9756,-0.10422426361787392,0.9059460878552084,1.3082510145945214,-0.7308483198980963,-0.7088373843978973,0.11413849943078604,2,0.7844256339666483
286,1078749802765139968,Rep. Joe Neguse,RepJoeNeguse,227853,1312,0.8121,0.9847,0.9354,0.6919228673,0.5134253098,0.9871,1.7285642374852348,1.3175298472073396,1.7095288848214996,0.9009025993818728,0.7727336009791899,0.5531570259438281,3,6.982416195818964
287,1591085093220671491,Rep. Wiley Nickel,RepWileyNickel,974,269,0.7562,0.98,0.9135,0.5090214744444443,0.49023885319444455,0.9838,0.7816799749005415,1.028806911542411,1.0282897097850021,-1.2149117679369252,-0.7411971978807194,0.427177796596608,2,1.309845427006918
288,3122099613,Congressman Donald Norcross \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\udde6,DonaldNorcross,13397,1346,0.6284,0.9579,0.8638,0.5849205533,0.5097912052,0.9898,-1.3831108794522975,-0.32880519020117865,-0.5177188289964523,-0.33690663631023476,0.5354492684132437,0.6562309408642831,1,-1.3748613256826363
289,880480631108644864,Rep. Ralph Norman,RepRalphNorman,37845,614,0.7465,0.9587,0.8611,0.5224007675257732,0.4894728464948455,0.9776,0.6173726878330738,-0.2796608607262962,-0.6017072204393091,-1.060139296912603,-0.7912126510560072,0.1904895475200111,2,-1.9248577937811304
290,1082334352711790593,Rep. Ilhan Omar,Ilhan,1296332,464,0.6426,0.9689,0.8782,0.5579772723000004,0.5188421630000002,0.9196,-1.1425785623019824,0.34692934007843645,-0.06978074130122268,-0.6485881394004135,1.1264202824714469,-2.023690847067516,0,-2.4112886675212515
291,31801993,Rep. Frank Pallone,FrankPallone,51790,2852,0.6975,0.9633,0.8571,0.6075824815000002,0.5150950358999997,0.9627,-0.21263319529125485,0.002919033754272853,-0.7261344670213177,-0.07475208118022525,0.881756286569024,-0.3783257607447161,1,-0.5071701839142169
292,2861616083,Gary Palmer,USRepGaryPalmer,24013,948,0.7331,0.9541,0.8749,0.6325313757999997,0.5028321325,0.9731,0.39039148714192967,-0.5622407552068652,-0.17243321973137873,0.21385823602137918,0.08106528593310872,0.018699689319252585,3,-0.03065927652257383
293,74508260,"Bill Pascrell, Jr. \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\udde6",BillPascrell,127034,370,0.6277,0.942,0.7744,0.6169171392929295,0.5031300173737374,0.9949,-1.3949681063540724,-1.3055487385144413,-3.298667790104343,0.0332318043655883,0.10051530766508265,0.8509261134918067,1,-5.014511409450379
294,1061310112013434882,Rep. Dean Phillips \ud83c\uddfa\ud83c\uddf8,RepDeanPhillips,63231,2000,0.7174,0.9579,0.844,0.6435241487,0.5051349891000002,0.9932,0.12445082663066652,-0.32880519020117865,-1.1336336995773955,0.34102329734412967,0.2314274387798165,0.7860277226159641,1,0.020490395592002747
295,1080584229510172678,Congresswoman Ayanna Pressley,RepPressley,540279,1041,0.7329,0.9517,0.8606,0.6196926303999997,0.48495587760000003,0.9948,0.38700370802713685,-0.7096737436315058,-0.6172606262620585,0.06533885324597806,-1.0861425079001237,0.8471085610873459,2,-1.1136257554332272
296,3026622545,Rep. Aumua Amata\ud83c\udde6\ud83c\uddf8,RepAmata,4106,181,0.8199,0.982,0.9248,0.4505937617999999,0.5092723691,0.977,1.8606876229621674,1.1516677352296139,1.3797966813791753,-1.8908070792444724,0.5015725116188395,0.16758423309324189,3,3.170501705038566
297,806906355214852096,Rep. Jamie Raskin,RepRaskin,703781,5999,0.6537,0.964,0.8129,0.7937661430999999,0.5025651637999998,0.9875,-0.9545568214309612,0.04592032204478904,-2.101055541752512,2.079031769358314,0.06363389725058534,0.5684272355616756,1,-0.29859913896810875
298,1081312310059253763,Congressman John Rose,RepJohnRose,16257,433,0.6218,0.953,0.8727,0.6345673485999999,0.5111582386,0.9891,-1.4949075902404714,-0.6298142082348261,-0.24086820535148276,0.23741049242826465,0.6247080112447937,0.6295080740330531,1,-0.8739634261206689
